,SiteName,,,,,
,http://thehill.com/,,,,,
,http://www.boston.com/,,,,,
,http://edition.cnn.com/,,,,,
,https://www.bostonglobe.com/,,,,,
,us.cnn.com,,,,,
,nytimes.com,,,,,
,huffingtonpost.com,,,,,
,foxnews.com,,,,,
,usatoday.com,,,,,
,reuters.com/news/us,,,,,
,politico.com,,,,,
,yahoo.com/news,,,,,
,npr.org,,,,,
,latimes.com/local,,,,,
,nbcnews.com,,,,,
,cbsnews.com,,,,,
,nypost.com,,,,,
,abcnews.go.com,,,,,
,nydailynews.com,,,,,
,breitbart.com,,,,,
,http://www.theblaze.com/,,,,,
,http://www.msnbc.com/,,,,,
,https://mic.com/,,,,,
,http://www.theatlantic.com/world/,,,,,
,http://www.chicagotribune.com/,,,,,
,http://www.theverge.com/,,,,,
,http://www.bbc.com/news,,,,,
,http://www.cnbc.com/,,,,,
,www.bbc.com,,,,,
,newsweek.com,,,,,
,denverpost.com,,,,,
,washington.cbslocal.com,,,,,
,sanfrancisco.cbslocal.com,,,,,
,tampa.cbslocal.com,,,,,
,newyork.cbslocal.com,,,,,
,chicagotribune.com,,,,,
,boston.cbslocal.com,,,,,
,dfw.cbslocal.com,,,,,
,losangeles.cbslocal.com,,,,,
,washingtontimes.com,,,,,
,boston.com,,,,,
,miamiherald.com/news,,,,,
,seattletimes.com,,,,,
,www.wsj.com,,,,,
,www.pbs.org,,,,,
,www.motherjones.com,,,,,
,http://time.com/,,,,,
,https://www.theepochtimes.com/,,,,,
,www.forbes.com,,,,,
,www.bloomberg.com,,,,,
,https://www.theguardian.com/world,,,,,
,www.axios.com,,,,,
,https://www.nationalreview.com/,,,,,
,http://reason.com/,,,,,
,https://www.vanityfair.com/,,,,,
,https://theintercept.com/,,,,,
,https://www.weeklystandard.com/,,,,,
,https://www.economist.com/,,,,,
,https://www.msnbc.com/,,,,,
,https://www.newyorker.com/,,,,,
,https://jacobinmag.com/,,,,,
,https://www.vox.com/,,,,,
,https://www.thedailybeast.com/,,,,,
,https://www.mic.com,,,,,